Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
24032,20040111,51,25,  38 ,  18, 27, 32, 27,  0,-,-,-,-, 0.00,27.32,30.13,  8.0,28, 9.5, 29,31, 23,30
24032,20040112,51,20,  36 ,  16, 25, 29, 29,  0,-,-,-,-,  T  ,27.45,30.31,  5.5,27, 6.5, 15,32, 13,32
24032,20040113,54,16,  35 ,  15, 24, 30, 30,  0,-,-,-,-,  T  ,27.42,30.27,  5.4,24, 7.0, 21,22, 17,23
24032,20040114,44,25,  35 ,  15, 27, 32, 30,  0,-,-,-,-,  T  ,27.36,30.16,  5.8,31, 8.9, 23,33, 18,33
24032,20040115,57,24,  41 ,  21, 27, 33, 24,  0,-,-,-,-, 0.01,27.16,29.93,  6.1,24, 7.3, 15,23, 15,23
24032,20040116,54,24,  39 ,  19, 28, 33, 26,  0,-,-,-,-, 0.00,27.10,29.88,  5.7,31, 7.6, 25,33, 21,33
24032,20040117,38,26,  32 ,  12, 29, 31, 33,  0,SN FG+ FG FZFG ,-,-,-,  T  ,27.32,30.13,  8.4,35, 9.4, 23,1, 18,34
24032,20040118,29,13,  21 ,   0,  7, 16, 44,  0,-,-,-,-, 0.00,27.41,30.28,  5.6,5, 7.5, 16,35, 13,4
24032,20040119,40,16,  28 ,   7, 16, 23, 37,  0,-,M  ,-,M   , 0.02,27.25,30.09,  4.9,15, 7.8, 20,16, 17,17
24032,20040120,36,20,  28 ,   7, 25, 27, 37,  0,FG ,-,-,-, 0.00,27.31,30.15,  6.5,31, 7.7, 17,28, 15,29
24032,20040121,45,19,  32 ,  11, 22, 25, 33,  0,-,-,-,-,  T  ,27.36,30.22,  5.6,32, 9.7, 28,34, 24,33
24032,20040122,47,14,  31 ,  10, 16, 23, 34,  0,-,-,-,-,  T  ,27.39,30.24,  4.5,25, 8.4, 25,27, 22,26
24032,20040123,55,28,  42*,  21, 24, 34, 23,  0,-,-,-,-, 0.00,27.13,29.89,  8.4,30,11.9, 31,31, 25,32
24032,20040124,32,22,  27 ,   6, 22, 25, 38,  0,FG HZ ,-,-,-, 0.00,27.08,29.89, 13.1,14,14.4, 31,16, 26,16
24032,20040125,28,7,  18 ,  -3, 17, 20, 47,  0,FZRA FG ,-,-,-,  T  ,26.92,29.73,  3.6,32,15.0, 38,33, 30,34
24032,20040126,10,-6,   0 , -20, -8,  1,  0,  0,-,-,-,-, 0.00,27.31,30.23, 16.7,33,17.0, 36,33, 28,33
24032,20040127,43,-7,  18 ,  -4, -2,  6, 47,  0,-,-,-,-, 0.00,27.30,30.22,  5.1,32, 9.3, 41,34, 32,34
24032,20040128,10,-9,   0 , -21,-11, -1,  0,  0,HZ ,-,-,-,  T  ,27.36,30.29,  3.0,7, 8.3, 21,15, 17,15
24032,20040129,11,-1,   0 , -17, -4,  3,  0,  0,HZ ,-,-,-,  T  ,27.27,30.20,  5.4,9, 9.5, 22,14, 17,13
24032,20040130,17,3,  10 , -12, -1,  7, 55,  0,-,-,-,-, 0.00,27.13,30.03, 12.9,13,13.6, 24,15, 22,15
24032,20040131,29,13,  21 ,  -1, 13, 19, 44,  0,HZ ,-,-,-,  T  ,27.03,29.88,  1.4,8, 7.8, 22,17, 17,17
24033,20040101,31,19,  25 ,   1, 17, 22, 40,  0,-,-,-,-,  T  ,25.91,29.71,  2.0,33, 9.3, 21,23, 20,23
24033,20040102,20,-3,   9 , -15,  3,  6, 56,  0,SN FG ,5  ,-,0.7 , 0.01,26.08,29.95,  6.0,4, 8.1, 24,32, 23,31
24033,20040103,0,-8,  -4 , -28, -7, -3, 69,  0,SN FG HZ ,5  ,-,T   ,  T  ,26.29,30.26,  8.2,4, 8.5, 18,4, 16,4
24033,20040104,-4,-11,  -8*, -32,-12, -8, 73,  0,SN FG FZFG HZ ,6  ,-,1.2 , 0.03,26.48,30.51,  1.8,36, 5.4, 13,2, 12,2
24033,20040105,1,-14,  -7 , -30,-15, -8, 72,  0,BLSN ,5  ,-,T   ,  T  ,26.60,30.67, 17.9,23,18.1, 36,22, 31,23
24033,20040106,14,-4,   5 , -18, -9,  3, 60,  0,BLSN ,5  ,-,0.0 , 0.00,26.39,30.37, 15.3,22,15.9, 31,23, 26,23
24033,20040107,31,9,  20 ,  -3, 11, 19, 45,  0,HZ ,4  ,-,T   ,  T  ,26.12,29.99, 11.2,21,11.9, 29,23, 23,22
24033,20040108,40,28,  34 ,  11, 23, 30, 31,  0,-,2  ,-,0.0 , 0.00,26.36,30.18, 14.6,23,14.8, 29,23, 25,23
24033,20040109,40,28,  34 ,  11, 23, 31, 31,  0,-,2  ,-,0.0 , 0.00,26.51,30.33, 18.3,22,18.5, 31,24, 29,23
24033,20040110,46,31,  39 ,  16, 25, 34, 26,  0,-,2  ,-,0.0 , 0.00,26.32,30.12, 14.2,23,14.4, 30,23, 26,23
24033,20040111,40,28,  34 ,  11, 24, 30, 31,  0,-,1  ,-,0.0 , 0.00,26.37,30.18, 14.0,22,14.2, 24,22, 22,22
24033,20040112,42,25,  34 ,  11, 22, 28, 31,  0,-,1  ,-,0.0 , 0.00,26.45,30.28, 15.6,22,15.8, 26,23, 24,23
24033,20040113,47,28,  38 ,  15, 22, 31, 27,  0,-,1  ,-,0.0 , 0.00,26.42,30.24, 15.9,22,16.2, 32,23, 28,23
24033,20040114,47,32,  40 ,  17, 23, 32, 25,  0,-,1  ,-,0.0 , 0.00,26.35,30.13, 16.9,23,17.0, 26,23, 23,24
24033,20040115,46,30,  38 ,  15, 22, 31, 27,  0,-,T  ,-,0.0 , 0.00,26.15,29.91, 16.7,22,16.9, 26,24, 24,24
24033,20040116,46,29,  38 ,  14, 25, 32, 27,  0,-,T  ,-,0.0 , 0.00,26.22,30.01,  8.9,23, 9.7, 20,23, 18,23
24033,20040117,41,21,  31 ,   7, 22, 27, 34,  0,FG ,T  ,-,0.0 , 0.00,26.34,30.16,  6.4,23, 9.6, 25,22, 22,22
24033,20040118,39,17,  28 ,   4, 19, 24, 37,  0,FG+ FG FZFG ,T  ,-,0.0 , 0.00,26.25,30.08,  8.8,21, 9.8, 22,22, 20,22
24033,20040119,42,31,  37 ,  13, 26, 32, 28,  0,RA ,T  ,-,0.1 , 0.01,26.23,30.03, 10.2,25,11.5, 24,23, 21,23
24033,20040120,36,31,  34 ,  10, 31, 32, 31,  0,SN FG+ FG ,T  ,-,1.3 , 0.11,26.38,30.21,  8.3,23, 9.3, 22,23, 20,24
24033,20040121,40,25,  33 ,   9, 22, 28, 32,  0,-,T  ,-,0.0 , 0.00,26.43,30.26, 10.4,25,12.3, 24,29, 22,28
24033,20040122,41,25,  33 ,   9, 20, 29, 32,  0,-,T  ,-,0.0 , 0.00,26.32,30.14, 19.1,23,19.4, 36,23, 31,23
24033,20040123,43,36,  40*,  16, 24, 33, 25,  0,-,0  ,-,0.0 ,  T  ,26.13,29.90,  7.5,22, 9.2, 30,24, 25,24
24033,20040124,42,16,  29 ,   4, 26, 31, 36,  0,SN FG ,T  ,-,0.4 , 0.01,25.86,30.57,  0.8,6, 8.6, 25,4, 22,3
24033,20040125,16,-1,   8 , -17,  1,  4, 57,  0,SN FG FZFG BR HZ ,3  ,-,3.1 , 0.07,26.11,29.99,  7.0,7, 7.6, 21,6, 18,5
24033,20040126,19,-2,   9 , -16, -3,  2, 56,  0,SN FG ,4  ,-,0.6 , 0.01,26.24,30.20,  1.1,4, 6.4, 24,24, 21,24
24033,20040127,26,-12,   7 , -18, -9, -2, 58,  0,FG HZ BLSN ,2  ,-,T   ,  T  ,26.28,30.22,  7.0,4,15.8, 32,5, 29,5
24033,20040128,33,-14,  10 , -15, -7, -3, 55,  0,GR SN FG BLSN ,2  ,-,T   ,  T  ,26.13,30.10,  2.4,2, 9.1, 31,3, 26,3
24033,20040131,37,13,  25 ,  -1, 11, 24, 40,  0,-,-,-,-, 0.00,25.99,29.76, 14.4,25,16.4, 38,26, 33,26
24036,20040101,33,6,  20 ,  -1, 15, 19, 45,  0,SN FG ,-,-,-, 0.01,25.36,29.70,  4.9,12,11.7, 31,10, 29,10
24036,20040102,6,-12,  -3 , -24, -7, -3, 68,  0,SN FG+ FG FZFG HZ ,-,-,-,  T  ,25.54,30.00,  5.5,26, 7.3, 30,30, 25,29
24036,20040103,-7,-20, -13 , -34,-15,-11, 78,  0,SN FG HZ ,-,-,-,  T  ,25.71,30.30,  7.3,26, 7.6, 15,27, 14,26
24036,20040104,-9,-26, -17*, -38,-21,-16, 82,  0,SN FG HZ ,-,-,-, 0.04,25.89,30.54,  6.9,23, 8.1, 16,23, 16,23
24036,20040105,-1,-26, -13 , -34,-23,-13, 78,  0,-,-,-,-, 0.00,25.98,30.65,  9.9,24,11.7, 23,27, 22,26
24036,20040106,14,-17,  -1 , -22,-12, -1, 66,  0,-,M  ,-,M   , 0.00,25.76,30.32,  3.1,13, 7.3, 20,25, 18,25
24036,20040107,35,6,  21 ,   0, 21, 24, 44,  0,SN FG ,-,-,-,  T  ,25.53,29.94,  6.3,20,10.4, 21,26, 20,22
24036,20040108,38,25,  32 ,  11, 25, 29, 33,  0,-,-,-,-, 0.00,25.78,30.13, 13.7,23,14.6, 30,24, 23,22
24036,20040109,39,25,  32 ,  11, 25, 29, 33,  0,-,-,-,-, 0.00,25.92,30.30,  3.4,13, 6.6, 20,23, 18,23
24036,20040110,41,26,  34 ,  13, 24, 30, 31,  0,-,-,-,-, 0.00,25.78,30.11,  9.9,23,12.8, 28,24, 25,24
24036,20040111,40,23,  32 ,  11, 22, 27, 33,  0,-,-,-,-, 0.00,25.81,30.17,  3.4,23, 5.6, 18,25, 16,24
24036,20040112,40,17,  29 ,   8, 20, 24, 36,  0,-,-,-,-, 0.00,25.90,30.28,  5.6,12, 5.8, 12,12, 10,13
24036,20040113,43,21,  32 ,  11, 24, 30, 33,  0,-,-,-,-, 0.00,25.84,30.21,  8.3,23,10.9, 37,24, 33,23
24036,20040114,42,26,  34 ,  13, 27, 33, 31,  0,-,-,-,-, 0.00,25.76,30.09, 10.9,22,12.4, 23,22, 22,22
24036,20040115,42,26,  34 ,  13, 25, 30, 31,  0,-,-,-,-, 0.00,25.56,29.88,  8.9,22,10.8, 22,22, 21,22
24036,20040116,37,19,  28 ,   7, 23, 27, 37,  0,-,-,-,-, 0.00,25.68,30.03,  7.1,23, 8.1, 18,23, 18,23
24036,20040117,39,17,  28 ,   7, 18, 23, 37,  0,-,-,-,-, 0.00,25.78,30.16,  4.6,12, 4.9, 10,14,  9,13
24036,20040118,41,14,  28 ,   7, 16, 23, 37,  0,-,-,-,-, 0.00,25.65,30.05,  4.6,15, 6.8, 17,22, 17,22
24036,20040119,36,24,  30 ,   9, 27, 30, 35,  0,SN FG ,-,-,-, 0.02,25.70,30.04,  8.0,24, 9.3, 20,26, 17,22
24036,20040120,33,18,  26 ,   5, 25, 27, 39,  0,SN FG ,-,-,-, 0.02,25.83,30.22,  6.3,23, 7.1, 16,24, 15,23
24036,20040121,34,14,  24 ,   3, 17, 22, 41,  0,-,-,-,-, 0.00,25.87,30.27,  7.5,25, 9.0, 20,30, 17,29
24036,20040122,41,14,  28 ,   7, 22, 28, 37,  0,-,-,-,-, 0.00,25.72,30.10, 16.7,23,17.9, 32,24, 30,24
24036,20040123,40,33,  37 ,  16, 28, 32, 28,  0,-,-,-,-, 0.00,25.58,29.87,  5.2,24, 8.5, 26,24, 24,24
24036,20040124,39,1,  20 ,  -2, 21, 23, 45,  0,RA SN FG+ FG FZFG ,-,-,-, 0.05,25.33,30.00,  6.8,29,10.7, 31,29, 26,29
24036,20040125,1,-4,  -1 , -23, -8, -4, 66,  0,SN FG HZ ,-,-,-,  T  ,25.58,30.08, 12.4,30,12.5, 25,30, 21,30
24036,20040126,26,-6,  10 , -12, -4,  1, 55,  0,SN FG HZ ,-,-,-,  T  ,25.63,30.15,  1.5,28, 7.9, 25,21, 23,21
24036,20040127,-4,-20, -12 , -34,-22,-17, 77,  0,FG HZ ,-,-,-, 0.06,25.72,30.31,  6.3,29,11.4, 25,28, 22,29
24036,20040128,34,-17,   0 , -13, -7, -3,  0,  0,SN FG HZ ,-,-,-,  T  ,25.50,30.05,  0.9,16, 9.3, 28,25, 25,24
24036,20040129,40,-7,  17 ,  -5, 11, 14, 48,  0,SN FG+ FG FZFG HZ ,-,-,-,  T  ,25.50,29.95,  3.4,22, 6.3, 29,23, 26,23
24036,20040130,46,27,  37*,  15, 27, 33, 28,  0,-,-,-,-,  T  ,25.27,31.10, 18.3,22,19.9, 54,31, 47,31
24036,20040131,29,-2,  14 ,  -9,  4,  8, 51,  0,-,-,-,-, 0.00,25.38,29.78,  7.6,24, 9.6, 30,23, 26,23
24037,20040101,23,10,  17 ,   0, 12, 15, 48,  0,-,-,-,-, 0.00,26.89,29.79,  3.1,6, 8.5, 30,3, 25,4
24037,20040102,19,-4,   0 ,  -9,  1,  5,  0,  0,FG HZ ,-,-,-,  T  ,27.07,29.98, 11.9,32,13.3, 35,2, 31,3
24037,20040103,0,-10,  -5 , -22,-10, -6, 70,  0,SN FG HZ ,-,-,-,  T  ,27.32,30.33,  3.9,31, 4.5, 14,34, 13,33
24037,20040104,-6,-25, -15*, -32,-19,-14, 80,  0,SN FG HZ ,-,-,-,  T  ,27.51,30.58,  7.0,28, 7.3, 15,29, 14,29
24037,20040105,2,-27, -12 , -29,-19,-11, 77,  0,-,-,-,-, 0.00,27.57,30.66, 12.9,26,13.3, 29,25, 24,25
24037,20040106,3,-14,  -5 , -22,-14, -6, 70,  0,-,-,-,-, 0.00,27.41,30.43,  2.8,21, 6.7, 17,26, 15,26
24037,20040107,20,-13,   0 , -12, -1,  4,  0,  0,SN FG ,-,-,-,  T  ,27.12,30.10,  4.2,13, 5.2, 16,28, 12,14
24037,20040108,35,16,  26 ,  10, 25, 27, 39,  0,SN FG ,-,-,-, 0.02,27.28,30.17,  2.9,24, 4.5, 13,28, 12,26
24037,20040109,32,17,  25 ,   9, 22, 24, 40,  0,FG ,-,-,-, 0.00,27.46,30.36,  2.2,20, 4.8, 13,14, 10,15
24037,20040110,34,14,  24 ,   8, 21, 24, 41,  0,FG ,-,-,-, 0.00,27.24,30.13,  3.6,19, 5.7, 22,24, 18,25
24037,20040111,39,22,  31 ,  15, 25, 29, 34,  0,-,-,-,-, 0.00,27.28,30.15,  8.4,26, 9.2, 21,27, 18,24
24037,20040112,30,14,  22 ,   5, 19, 21, 43,  0,FG FZFG ,-,-,-, 0.00,27.41,30.32,  3.0,19, 4.0, 10,20,  9,20
24037,20040113,40,6,  23 ,   6, 19, 22, 42,  0,FG+ FG FZFG HZ ,-,-,-, 0.00,27.34,30.24,  4.2,25, 7.3, 20,30, 16,30
24037,20040114,36,20,  28 ,  11, 24, 27, 37,  0,-,M  ,-,M   , 0.00,27.26,30.13,  3.9,19, 6.3, 10,18, 10,20
24037,20040115,39,21,  30 ,  13, 24, 28, 35,  0,-,M  ,-,M   , 0.00,27.05,29.90,  5.2,18, 5.7,  9,18,  9,18
24037,20040116,39,19,  29 ,  12, 23, 26, 36,  0,-,M  ,-,M   , 0.00,27.13,30.00,  5.2,26, 6.6, 13,28, 13,28
24037,20040117,28,15,  22 ,   5, 21, 22, 43,  0,FG+ FG FZFG ,-,-,-, 0.00,27.37,30.24,  2.7,1, 5.3, 13,5, 13,29
24037,20040118,29,16,  23 ,   6, 19, 20, 42,  0,-,M  ,-,M   , 0.00,27.26,30.15,  5.3,6, 9.0, 14,14, 13,14
24037,20040119,35,21,  28 ,  11, 26, 28, 37,  0,SN FG ,-,-,-,  T  ,27.16,30.03,  3.3,24, 6.0, 13,30, 12,31
24037,20040120,36,16,  26 ,   9, 25, 26, 39,  0,FG+ FG FZFG ,-,-,-, 0.00,27.31,30.20,  7.5,27, 8.3, 15,27, 13,27
24037,20040121,29,13,  21 ,   4, 17, 20, 44,  0,SN FG ,-,-,-,  T  ,27.37,30.28,  4.3,35, 6.7, 16,2, 15,1
24037,20040122,41,13,  27 ,   9, 22, 26, 38,  0,-,-,-,-,  T  ,27.22,30.11,  5.9,23, 8.6, 23,27, 20,26
24037,20040123,40,28,  34*,  16, 29, 33, 31,  0,FG ,-,-,-, 0.00,27.07,29.89,  5.5,30, 9.2, 21,27, 18,26
24037,20040124,32,15,  24 ,   6, 24, 26, 41,  0,SN FG UP ,-,-,-,  T  ,26.86,29.68,  8.4,6,12.7, 26,2, 23,2
24037,20040125,15,-3,   0 , -12, -1,  4,  0,  0,SN FG HZ ,-,-,-, 0.01,27.10,30.01, 15.9,31,16.1, 30,31, 25,31
24037,20040126,1,-10,  -4 , -22,-11, -5, 69,  0,-,-,-,-,  T  ,27.32,30.31,  2.9,31, 6.9, 20,30, 18,30
24037,20040127,5,-19,  -7 , -26,-16,-10, 72,  0,FG HZ ,-,-,-, 0.04,27.34,30.35, 12.8,34,13.4, 30,33, 26,33
24037,20040128,3,-19,  -8 , -27,-15,-10, 73,  0,SN FG+ FG FZFG HZ ,-,-,-, 0.07,27.23,30.25,  7.5,5,10.3, 31,1, 26,1
24037,20040129,1,-17,  -8 , -27,-14, -9, 73,  0,SN FG ,-,-,-, 0.02,27.22,30.22,  7.3,1,10.1, 21,30, 18,30
24037,20040130,18,1,  10 , -10,  5,  8, 55,  0,TS SN FG HZ VCTS ,-,-,-, 0.02,26.86,29.77,  8.7,5,11.7, 23,13, 21,13
24037,20040131,21,-4,   0 , -11,  3,  7,  0,  0,SN FG ,-,-,-,  T  ,27.00,29.90,  4.9,35, 8.4, 16,33, 15,33
24044,20040101,49,20,  35 ,   0, 18, 30, 30,  0,-,-,-,-, 0.00,25.72,29.79,  8.5,23,11.9, 31,26, 25,27
24044,20040102,46,17,  32 ,   0, 20, 28, 33,  0,-,-,-,-, 0.00,25.69,29.75,  9.8,27,12.6, 37,28, 32,28
24044,20040103,23,12,  18 ,   0, 13, 17, 47,  0,SN FG ,-,-,-, 0.03,25.83,30.01,  9.3,12, 9.7, 18,10, 16,10
24044,20040104,13,-12,   0 ,   0, -2,  1,  0,  0,SN FG HZ ,-,-,-, 0.02,26.01,30.30,  6.5,3, 6.9, 16,1, 14,2
24044,20040105,-2,-29, -15*,   0,-16,-11, 80,  0,SN FG HZ ,-,-,-,  T  ,26.26,30.65,  7.4,31,10.5, 22,30, 20,30
24044,20040106,12,-29,  -8 ,   0,-14, -8, 73,  0,-,-,-,-, 0.00,26.18,30.60,  4.4,23, 7.0, 15,27, 14,27
24044,20040107,37,8,  23 ,   0, 17, 21, 42,  0,-,-,-,-, 0.00,25.85,30.07,  2.3,21, 6.0, 24,24, 21,25
24044,20040108,39,17,  28 ,   0, 25, 29, 37,  0,-,M  ,-,M   , 0.00,26.02,30.16, 13.7,29,14.7, 38,26, 35,26
24044,20040109,45,15,  30 ,   0, 23, 26, 35,  0,-,-,-,-, 0.00,26.20,30.40,  7.5,28, 8.1, 18,28, 16,28
24044,20040110,51,17,  34 ,   0, 25, 29, 31,  0,-,-,-,-, 0.00,26.06,30.20,  5.7,26, 6.1, 21,26, 17,27
24044,20040111,48,20,  34 ,   0, 25, 29, 31,  0,-,-,-,-, 0.00,26.03,30.18,  4.3,29, 5.7, 15,30, 13,32
24044,20040112,50,18,  34 ,   0, 24, 28, 31,  0,-,-,-,-, 0.00,26.14,30.31,  2.7,30, 4.4, 12,33, 10,32
24044,20040113,51,18,  35 ,   0, 24, 29, 30,  0,-,-,-,-, 0.00,26.13,30.27,  6.4,26, 7.3, 18,27, 16,27
24044,20040114,51,23,  37 ,   0, 25, 31, 28,  0,-,-,-,-, 0.00,26.06,30.18,  7.5,28, 8.3, 16,28, 15,28
24044,20040115,54,19,  37 ,   0, 24, 29, 28,  0,-,-,-,-, 0.00,25.84,29.94,  3.6,29, 4.6, 12,30, 10,31
24044,20040116,45,24,  35 ,   0, 27, 30, 30,  0,-,-,-,-, 0.00,25.81,29.91,  5.4,34, 7.2, 24,2, 21,1
24044,20040117,47,19,  33 ,   0, 26, 29, 32,  0,-,-,-,-, 0.00,25.99,30.12,  6.3,35, 8.6, 23,34, 18,35
24044,20040118,32,26,  29 ,   0, 27, 29, 36,  0,FG ,-,-,-, 0.00,25.99,30.13,  4.8,17, 6.3, 21,18, 18,18
24044,20040119,46,22,  34 ,   0, 24, 28, 31,  0,FG FZFG ,-,-,-, 0.00,25.88,30.01,  3.8,27, 8.1, 29,33, 25,33
24044,20040120,39,20,  30 ,   0, 26, 29, 35,  0,-,-,-,-, 0.00,26.00,30.14,  4.9,30, 5.9, 15,33, 13,32
24044,20040121,42,14,  28 ,   0, 20, 25, 37,  0,-,-,-,-, 0.00,26.05,30.22,  9.0,30,10.6, 23,30, 21,30
24044,20040122,44,19,  32 ,   0, 19, 26, 33,  0,-,-,-,-, 0.00,26.04,30.20,  9.7,27,10.2, 20,27, 17,27
24044,20040123,53,21,  37*,   0, 19, 30, 28,  0,-,-,-,-, 0.00,25.81,29.92, 10.0,29,12.2, 29,29, 25,29
24044,20040124,41,20,  31 ,   0, 24, 27, 34,  0,FG ,-,-,-, 0.00,25.64,29.73, 17.3,16,17.5, 37,17, 31,16
24044,20040125,29,8,  19 ,   0, 15, 17, 46,  0,FG ,-,-,-,  T  ,25.58,30.56,  6.5,1,13.6, 29,1, 24,1
24044,20040126,25,-1,  12 ,   0,  1,  7, 53,  0,-,-,-,-, 0.00,25.91,30.15, 10.6,35,11.2, 28,33, 23,34
24044,20040127,44,-1,  22 ,   0,  4, 13, 43,  0,-,-,-,-,  T  ,25.88,30.11,  6.1,32,13.0, 40,27, 35,27
24044,20040128,26,-4,  11 ,   0,  1,  9, 54,  0,-,-,-,-, 0.00,25.86,30.08,  7.0,15, 9.9, 23,17, 18,16
24044,20040129,34,15,  25 ,   0, 15, 21, 40,  0,-,-,-,-, 0.00,25.82,29.98,  3.7,15,10.1, 29,17, 24,16
24044,20040130,54,13,  34 ,   0, 20, 27, 31,  0,-,-,-,-,  T  ,25.69,29.78,  6.2,18, 9.4, 28,15, 24,15
24044,20040131,39,17,  28 ,   0, 20, 25, 37,  0,HZ ,-,-,-,  T  ,25.70,29.78,  3.9,6, 6.8, 20,3, 16,3
24046,20040101,38,14,  26 ,   0, 18, 26, 39,  0,SN FG ,-,-,-,  T  ,23.74,29.98,  9.7,24,11.6, 38,23, 30,23
24046,20040102,36,12,  24 ,   0, 22, 25, 41,  0,SN FG+ FG FZFG ,-,-,-, 0.32,23.67,29.90,  3.9,26, 7.3, 32,25, 29,24
24046,20040103,22,10,  16 ,   0, 15, 18, 49,  0,SN FG HZ ,-,-,-, 0.01,23.64,29.92,  1.2,31, 7.1, 20,11, 16,6
24046,20040104,13,-14,   0 ,   0, -2,  2,  0,  0,SN FG HZ ,-,-,-,  T  ,23.88,30.34,  1.4,26, 3.3, 13,27, 13,27
24046,20040105,16,-16,   0 ,   0, -7, -1,  0,  0,FG HZ ,-,-,-,  T  ,24.01,30.60,  2.3,26, 4.9, 25,27, 22,28
24046,20040106,23,-16,   0 ,   0,  1,  8,  0,  0,-,-,-,-, 0.00,24.04,30.57,  3.8,6, 4.8, 21,6, 18,6
24046,20040107,32,18,  25 ,   0, 22, 24, 40,  0,SN FG ,-,-,-, 0.01,23.92,30.26,  0.7,3, 3.7, 14,27, 13,27
24046,20040108,35,15,  25 ,   0, 20, 22, 40,  0,HZ ,-,-,-,  T  ,24.11,30.50,  0.7,16, 2.2, 12,20, 10,20
24046,20040109,33,5,  19 ,   0, 15, 18, 46,  0,-,-,-,-, 0.00,24.21,30.66,  1.0,21, 2.0,  8,21,  8,22
24046,20040110,33,0,  17 ,   0,  9, 11, 48,  0,-,-,-,-,  T  ,24.15,30.62,  1.1,23, 1.6, 12,22,  9,22
24046,20040111,31,-3,  14 ,   0,  6,  9, 51,  0,FG+ FG FZFG ,-,-,-, 0.00,24.07,30.55,  0.4,22,  .9,  8,22,  8,21
24046,20040112,26,-6,  10 ,   0,  2,  5, 55,  0,FG+ FG FZFG HZ ,-,-,-, 0.00,24.13,30.67,  0.0,0,  .1,  6,7,  6,22
24046,20040113,27,-6,  11 ,   0,  2,  6, 54,  0,FG+ FG FZFG HZ ,-,-,-, 0.00,24.21,30.78,  0.2,7,  .3,  6,12,  6,16
24046,20040114,29,-6,  12 ,   0,  3,  7, 53,  0,FG+ FG FZFG ,-,-,-, 0.00,24.11,30.63,  0.0,0,  .5,  7,21,  7,21
24046,20040115,25,-1,  12 ,   0,  7, 10, 53,  0,-,-,-,-,  T  ,23.87,30.30,  0.0,0,  .1,  6,22,  6,23
24046,20040116,35,2,  19 ,   0, 13, 17, 46,  0,FG ,-,-,-, 0.00,23.82,30.16,  0.3,33, 1.7, 13,33, 12,33
24046,20040117,25,-6,  10 ,   0,  3,  5, 55,  0,FG ,-,-,-, 0.00,23.95,30.43,  0.1,12,  .4,  6,12,  6,16
24046,20040118,25,-5,  10 ,   0,  1,  5, 55,  0,FG+ FG FZFG HZ ,-,-,-,  T  ,23.96,30.45,  0.0,0,  .1,  5,6,  5,10
24046,20040119,27,-4,  12 ,   0,  6, 10, 53,  0,-,-,-,-, 0.00,23.87,30.32,  0.0,0,  .6,  6,3,  6,10
24046,20040120,29,2,  16 ,   0, 11, 14, 49,  0,-,-,-,-,  T  ,23.86,30.25,  1.6,22, 2.2, 12,22, 10,21
24046,20040121,26,-1,  13 ,   0,  9, 12, 52,  0,FG ,-,-,-,  T  ,24.05,30.50,  1.4,9, 2.3, 12,7, 10,7
24046,20040122,30,-8,  11 ,   0,  1,  5, 54,  0,FG HZ ,-,-,-,  T  ,24.11,30.64,  0.6,12, 1.9, 14,7, 12,6
24046,20040123,31,-5,  13 ,   0,  3,  8, 52,  0,-,-,-,-,  T  ,23.98,30.45,  0.5,18, 1.6,  8,22,  7,21
24046,20040124,32,-2,  15 ,   0,  7, 12, 50,  0,-,-,-,-, 0.00,23.64,30.00,  0.5,13, 1.7,  8,13,  8,13
24046,20040125,23,9,  16 ,   0, 11, 16, 49,  0,SN FG+ FG FZFG HZ ,-,-,-, 0.11,23.58,29.85,  4.2,27, 6.1, 26,33, 21,32
24046,20040126,21,-11,   0*,   0,  0,  6,  0,  0,FG ,-,-,-,  T  ,23.86,30.31,  1.1,27, 2.4, 15,27, 13,27
24046,20040127,27,4,  16 ,   0,  9, 16, 49,  0,-,-,-,-, 0.00,23.91,30.33,  4.9,7, 5.5, 17,8, 14,7
24046,20040128,33,22,  28 ,   0, 21, 25, 37,  0,FG HZ ,-,-,-,  T  ,23.86,30.17,  3.3,8, 4.6, 15,7, 13,7
24046,20040129,35,24,  30 ,   0, 25, 28, 35,  0,SN FG ,-,-,-,  T  ,23.88,30.15,  0.9,10, 2.4,  9,8,  8,12
24046,20040130,40,27,  34*,   0, 26, 30, 31,  0,FG ,-,-,-,  T  ,23.76,29.96,  2.6,25, 4.9, 24,36, 20,35
24046,20040131,28,10,  19 ,   0, 14, 19, 46,  0,SN FG FZFG HZ ,-,-,-, 0.19,23.65,29.89,  2.4,29, 4.6, 16,35, 13,36
24048,20040101,39,-3,  18 ,   0, 11, 17, 47,  0,-,-,-,-, 0.00,25.63,29.81,  5.8,13, 6.8, 29,16, 24,16
24048,20040102,32,0,  16 ,   0, 12, 16, 49,  0,-,-,-,-, 0.00,25.69,29.83,  3.6,28, 5.7, 20,29, 17,28
